sentiment,timestamp,text,clean_text
0,Mon Apr 06 23:26:04 PDT 2009,"Another early morn with the Duchess, although she hadn't managed to cross her legs this time ",another early morn duchess although managed cross leg time
0,Mon Apr 06 23:26:06 PDT 2009,@alexbigman you left without saying hi! ,alexbigman left without saying hi
0,Mon Apr 06 23:26:27 PDT 2009,"l want, but I can't sleep ",l want sleep
0,Mon Apr 06 23:26:38 PDT 2009,"@TracyDowds When an Xbox shows those three red lights, it means it's dead and needs to be fixed for a month at Microsoft HQ. ",tracydowds xbox show three red light mean dead need fixed month microsoft hq
0,Mon Apr 06 23:26:57 PDT 2009,"A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing.",king sized bed nice sad lonely hubby puppy kitty whole conferenceing thing
0,Mon Apr 06 23:26:57 PDT 2009,im boredd. gah  i wish i could just sleep and get it over with but ive had toooo muchh cooooffffeeeeeeeee  bahaha,im boredd gah wish could sleep get ive toooo muchh cooooffffeeeeeeeee bahaha
0,Mon Apr 06 23:26:58 PDT 2009,@whyinthehell If I may butt in again.  I'm done being nosey.  sorry your conversation was just so interesting!,whyinthehell may butt done nosey sorry conversation interesting
0,Mon Apr 06 23:27:03 PDT 2009,@smokey_robinson  you fell off my list...did I offend you?  ,smokey robinson fell list offend
0,Mon Apr 06 23:27:13 PDT 2009,"18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. ",18 week till sister home missed call worst feeling world
0,Mon Apr 06 23:27:13 PDT 2009,gonna try to get some sleep in this hotel room ,gon na try get sleep hotel room
0,Mon Apr 06 23:27:16 PDT 2009,@chimpytwit brilliant idea. just bring as much as you think you'll spend &amp; I'll swap you. bring a brolly ,chimpytwit brilliant idea bring much think spend amp swap bring brolly
0,Mon Apr 06 23:27:21 PDT 2009,@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. ,simonekali get autograph shout record though computer dead listen
0,Mon Apr 06 23:27:22 PDT 2009,rt @KimKardashian Khloe just got fired from the Apprentice ,rt kimkardashian khloe got fired apprentice
0,Mon Apr 06 23:27:27 PDT 2009,in biology class. my lip hurts ,biology class lip hurt
0,Mon Apr 06 23:27:27 PDT 2009,Sorry for the next tweet... ,sorry next tweet
0,Mon Apr 06 23:27:33 PDT 2009,Grr not down to go to school today ,grr go school today
0,Mon Apr 06 23:27:34 PDT 2009,@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. ,jennlopez get hd tivo got set tonight order get channel 40 59
0,Mon Apr 06 23:27:37 PDT 2009,@mouthsex i asked everyone how they were doing yesterday and not a single tweet back ,mouthsex asked everyone yesterday single tweet back
0,Mon Apr 06 23:27:38 PDT 2009,@adame ruddy money!! i like it!! still waiting here.... oh what a surprise... by state too?? hmmm....... seriously!! ,adame ruddy money like still waiting oh surprise state hmmm seriously
0,Mon Apr 06 23:27:40 PDT 2009,@Kal_Penn I am so sad  Kutner was my favorite of the new team!!,kal penn sad kutner favorite new team
0,Mon Apr 06 23:27:43 PDT 2009,@MarcusMims wow i didn't get an &quot;hello&quot; u suck ,marcusmims wow get quot hello quot u suck
0,Mon Apr 06 23:27:45 PDT 2009,"bedtime, school tomorrow, and i still have no books  being broke suckssss",bedtime school tomorrow still book broke suckssss
0,Mon Apr 06 23:27:48 PDT 2009,Seating here helping my baby with his papers...well he is forcing me too seat with him  im sleepy,seating helping baby paper well forcing seat im sleepy
0,Mon Apr 06 23:27:48 PDT 2009,Synching my contacts from my old mobile to iPhone. Import does not work well ,synching contact old mobile iphone import work well
0,Mon Apr 06 23:27:48 PDT 2009,i can't concentrate ,concentrate
0,Mon Apr 06 23:27:50 PDT 2009,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time ,spent 1 hour enter bureaucratic nonsense march waste time
0,Mon Apr 06 23:27:58 PDT 2009,Nw more confused then ever! ,nw confused ever
0,Mon Apr 06 23:28:00 PDT 2009,"Not feeling well again. Stupid migraine making my tummy upset.  and my whole body aches, shoot me now.",feeling well stupid migraine making tummy upset whole body ache shoot
0,Mon Apr 06 23:28:02 PDT 2009,Reading Buyology before bedtime... great premise but only turning out to be an &quot;OK&quot; book - lots of info I already knew ,reading buyology bedtime great premise turning quot ok quot book lot info already knew
0,Mon Apr 06 23:28:09 PDT 2009,"Home! I really wana sleep, but due to wasting my free line in town I have an assignment to finish ",home really wana sleep due wasting free line town assignment finish
0,Mon Apr 06 23:28:09 PDT 2009,@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? ,hellobebe also send update plurk upload photo twitter didnt see update plurk zero
0,Mon Apr 06 23:28:13 PDT 2009,omg... &quot;The Reader&quot; is making me ,omg quot reader quot making
0,Mon Apr 06 23:28:14 PDT 2009,"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged ",cloudpimps oh least getting decent exchange rate moment sterling still getting flogged
0,Mon Apr 06 23:28:22 PDT 2009,tried to download tweetdeck but it wont download ,tried download tweetdeck wont download
0,Mon Apr 06 23:28:32 PDT 2009,There's an inch of snow on the ground (and counting). I'm worried about the poor flowers ,inch snow ground counting worried poor flower
0,Mon Apr 06 23:28:38 PDT 2009,@dweeman why aren't you a happy camper? ,dweeman happy camper
0,Mon Apr 06 23:28:39 PDT 2009,"@dkoenigs thanks man.  I'm so very grateful.  I feel unworthy of such attention, though, because I'm in this because of myself... ",dkoenigs thanks man grateful feel unworthy attention though
0,Mon Apr 06 23:28:41 PDT 2009,@t_wolfe  i miss u too. i'm totally comin back tho! Lastnight was sooooooo much fun!,wolfe miss u totally comin back tho lastnight sooooooo much fun
0,Mon Apr 06 23:28:43 PDT 2009,@sniffinglue ohhh. I love it. ps I'm sad we didn't get to hang out ,sniffinglue ohhh love p sad get hang
0,Mon Apr 06 23:28:45 PDT 2009,And somehow I still end up in this place ,somehow still end place
0,Mon Apr 06 23:28:49 PDT 2009,"@kisluvkis oh that is very sad, poor boy. ",kisluvkis oh sad poor boy
0,Mon Apr 06 23:28:50 PDT 2009,"@JonathanRKnight @silver_tulip27 Um, that would be a hell no to the fugly poker dog pants on the cruise!  Hi Jonathan, sorry I missed you ",jonathanrknight silver tulip27 um would hell fugly poker dog pant cruise hi jonathan sorry missed
0,Mon Apr 06 23:28:58 PDT 2009,I'm doing my homework. It's gosh darn hard!! ,homework gosh darn hard
0,Mon Apr 06 23:29:00 PDT 2009,definitely no vacation for me...   http://plurk.com/p/mzygb,definitely vacation
0,Mon Apr 06 23:30:10 PDT 2009,'study group extraordinare' about to leave campus...some of torts outline finished-good thing-but sleepy as h*#@...will be back@ 7am ,study group extraordinare leave campus tort outline finished good thing sleepy h back 7am
0,Mon Apr 06 23:30:10 PDT 2009,"Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa. ",airfare go live texas know able make iowa
0,Mon Apr 06 23:30:16 PDT 2009,@j_stricko I found it pretty frustrating. stupid monkeys ,j stricko found pretty frustrating stupid monkey
0,Mon Apr 06 23:30:17 PDT 2009,"@lenesha but Im not feeling well, mommy... ",lenesha im feeling well mommy
0,Mon Apr 06 23:30:18 PDT 2009,"@lovebscott Nope, I'm Right Along Wit' You! ",lovebscott nope right along wit
0,Mon Apr 06 23:30:18 PDT 2009,so a murder? gotcha.  Cant believe it,murder gotcha cant believe
0,Mon Apr 06 23:30:18 PDT 2009,@nbensalem i'm sitting at my house and i'm sooo not looking forward to my one class tomorrow. ,nbensalem sitting house sooo looking forward one class tomorrow
0,Mon Apr 06 23:30:20 PDT 2009,"Ordered some maternity clothes online, which came today. I got something strange I didn't order, not in my size. And stuff is missing. ",ordered maternity clothes online came today got something strange order size stuff missing
0,Mon Apr 06 23:30:23 PDT 2009,@citizensheep ,citizensheep
0,Mon Apr 06 23:30:29 PDT 2009,@thesage1014 I wish I could! Gotta work though ,thesage1014 wish could got ta work though
0,Mon Apr 06 23:30:39 PDT 2009,@SeaGhostdesigns what happened to you on Saturday? You didnt show up... ,seaghostdesigns happened saturday didnt show
0,Mon Apr 06 23:30:43 PDT 2009,@GirlsGoneChild ,girlsgonechild
0,Mon Apr 06 23:30:44 PDT 2009,Can't fall asleep ,fall asleep
0,Mon Apr 06 23:30:46 PDT 2009,I have mouth ulcer  so painful to talk and eat! ,mouth ulcer painful talk eat
0,Mon Apr 06 23:30:48 PDT 2009,"@danphelan Urgh, it was just the video, and they cut the Robots part!!! ",danphelan urgh video cut robot part
0,Mon Apr 06 23:30:49 PDT 2009,my dog can't move anymore. praying that he will be okay ,dog move anymore praying okay
0,Mon Apr 06 23:30:51 PDT 2009,@Kal_Penn you were pretty much my fave...not much reason to watch now ,kal penn pretty much fave much reason watch
0,Mon Apr 06 23:30:51 PDT 2009,@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!,artistbabee tht annoying amp definitely bitchy enough def broke like everything prolly even kno oct 5
0,Mon Apr 06 23:30:57 PDT 2009,@mileycyrus hahaha dont be like that one time in NY when you got 30 mins of sleep then got sick  love you!!,mileycyrus hahaha dont like one time ny got 30 min sleep got sick love
0,Mon Apr 06 23:31:01 PDT 2009,@normalguyguide I can't! I have so much to learn about WWI by tomorrow at noon! ,normalguyguide much learn wwi tomorrow noon
0,Mon Apr 06 23:31:02 PDT 2009,New Post!  http://tinyurl.com/cexkqy,new post
0,Mon Apr 06 23:31:06 PDT 2009,@graemearcher I am sad about Innocent selling out too! ,graemearcher sad innocent selling
0,Mon Apr 06 23:31:09 PDT 2009,dang won't be able to get to any workshops run by web directions ,dang able get workshop run web direction
0,Mon Apr 06 23:31:15 PDT 2009,"@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize ",benpritchett goodness find good hear ben still video game book apologize
0,Mon Apr 06 23:31:17 PDT 2009,Jap girls ? They're leaving! ,jap girl leaving
0,Mon Apr 06 23:31:18 PDT 2009,my poor little girl has a baaaad rash on her bum and isnt feeling good ,poor little girl baaaad rash bum isnt feeling good
0,Mon Apr 06 23:31:25 PDT 2009,@nicolerichie yes! we had the VHS. i cried when the old man died ,nicolerichie yes vhs cried old man died
0,Mon Apr 06 23:31:28 PDT 2009,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video ",argh got early girl aloud freshly squeezed video
0,Mon Apr 06 23:31:30 PDT 2009,"#travian Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide. ",travian total cost atk aggressor 273 310 resource said done guessing going let slide
0,Mon Apr 06 23:31:32 PDT 2009,waiting for kelly's call. ,waiting kelly call
0,Mon Apr 06 23:31:34 PDT 2009,"mhm, not having a good day  blah blah blah",mhm good day blah blah blah
0,Mon Apr 06 23:31:59 PDT 2009,"@octopuseatspie I GOT THE I CAN HAS CHEZBURGER BOOK FROM THE LOBO, AND YOU ARE NOT HERE TO LOOK AT IT WIF ME ",octopuseatspie got chezburger book lobo look wif
0,Mon Apr 06 23:32:01 PDT 2009,"I'm trying to work on my last assignment of the year, but I just can't get that spark. All I want to do is lay in the grass and read. ",trying work last assignment year get spark want lay grass read
0,Mon Apr 06 23:32:03 PDT 2009,@robertfperez ugh of course not  Just thursday and friday..sat I have both kids,robertfperez ugh course thursday friday sat kid
0,Mon Apr 06 23:32:06 PDT 2009,@Kal_Penn OH MY GOSH. I'M STILL ~EMOTIONALLY~ DYING AT THE FACT THAT KUTNER'S GONE! Arggg.  Kal ily. ,kal penn oh gosh still emotionally dying fact kutner gone arggg kal ily
0,Mon Apr 06 23:32:09 PDT 2009,@kaozdesign  I think I found my face...unfortunately. You didn't find yours yet?  ,kaozdesign think found face unfortunately find yet
0,Mon Apr 06 23:32:11 PDT 2009,seeing that shouldnt have made my stomach flip like it did ,seeing shouldnt made stomach flip like
0,Mon Apr 06 23:32:17 PDT 2009,Headache... Pleeeease go away ,headache pleeeease go away
0,Mon Apr 06 23:32:19 PDT 2009,@siddharth_ind yeah i do. i have an application that runs every few minutes to do that but its the add-ons. they conflict all the time ,siddharth ind yeah application run every minute add ons conflict time
0,Mon Apr 06 23:32:20 PDT 2009,Pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent. MSU ,pretty good coaching exceptional talent trounces exceptional coaching pretty good talent msu
0,Mon Apr 06 23:32:31 PDT 2009,I hate Tuesdays ,hate tuesday
0,Mon Apr 06 23:32:33 PDT 2009,@gracedent it's her &quot;hair&quot; I can't deal with ,gracedent quot hair quot deal
0,Mon Apr 06 23:32:40 PDT 2009,Feel like I'm stuck in a rut. Waiting to hear back from schools is killing me.  Also decided to take a break from #wow for awhile.,feel like stuck rut waiting hear back school killing also decided take break wow awhile
0,Mon Apr 06 23:32:39 PDT 2009,i need new glasses...mines is hangnon 1 arm ,need new glass mine hangnon 1 arm
0,Mon Apr 06 23:32:39 PDT 2009,Meat Week Day 3: Tummy hurts every night ,meat week day 3 tummy hurt every night
0,Mon Apr 06 23:32:42 PDT 2009,Why isn't there a &quot;fake&quot; Verruca on Twitter?... Now i'm sad. ,quot fake quot verruca twitter sad
0,Mon Apr 06 23:32:44 PDT 2009,On the phone with the bestie than shower.. Confused I don't know what to do ,phone bestie shower confused know
0,Mon Apr 06 23:32:45 PDT 2009,"@Sirrah21 Aww poor froofroo, this is way too late for you ",sirrah21 aww poor froofroo way late
0,Mon Apr 06 23:32:48 PDT 2009,i miss my 808 fam ,miss 808 fam
0,Mon Apr 06 23:32:52 PDT 2009,@OfficialPRofOZ she sed puerto rican ,officialprofoz sed puerto rican
0,Mon Apr 06 23:32:53 PDT 2009,@JoeFernandez @klout your not thinking of selling are you? ,joefernandez klout thinking selling
0,Mon Apr 06 23:32:53 PDT 2009,"@simX Yeah. I always slow down at the end  ï¿½ï¿½also, take that! I win.",simx yeah always slow end also take win
0,Mon Apr 06 23:32:55 PDT 2009,"@pornstartweet i wanna go, but I am only 20!!!! ",pornstartweet wan na go 20
0,Mon Apr 06 23:33:00 PDT 2009,@LoveMeagan how i mss the snippet hun?..wts it of may i ask?..i wanna hear ,lovemeagan ms snippet hun wts may ask wan na hear
0,Mon Apr 06 23:33:02 PDT 2009,"I know! Big love, true blood and united states of tara have too long of waits between seasons! ",know big love true blood united state tara long wait season
0,Mon Apr 06 23:33:08 PDT 2009,@sensesdestroyer I wanna go to lamb of god ,sensesdestroyer wan na go lamb god
0,Mon Apr 06 23:33:19 PDT 2009,is sad she has lost her HN arm band...it just disappeared ,sad lost hn arm band disappeared
0,Mon Apr 06 23:33:38 PDT 2009,set my alarm to wake up... wanted to speak to my sis in Africa on Skype - I miss her sooo much ,set alarm wake wanted speak si africa skype miss sooo much
0,Mon Apr 06 23:33:51 PDT 2009,awh damn! my puppy has ticks ,awh damn puppy tick
0,Mon Apr 06 23:33:54 PDT 2009,"|H|ouse made me sad. Oh, Kutner ",h ouse made sad oh kutner
0,Mon Apr 06 23:33:54 PDT 2009,@_saffron  Why not? :[,saffron
0,Mon Apr 06 23:33:55 PDT 2009,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing &amp; I need to get over him. ,keep looking know read gon na hurt still look guess girl thing amp need get
0,Mon Apr 06 23:33:55 PDT 2009,needs hugs/snuggles... ,need hug snuggle
0,Mon Apr 06 23:33:59 PDT 2009,"@Health4UandPets saw the one with a GSD covered in them, and I could not stop crying. I just bawled and bawled ",health4uandpets saw one gsd covered could stop cry bawled bawled
0,Mon Apr 06 23:34:26 PDT 2009,Rachel and jessy r making me work out  thanks you guy,rachel jessy r making work thanks guy
0,Mon Apr 06 23:34:30 PDT 2009,I'm wishing I had more time ,wishing time
0,Mon Apr 06 23:34:31 PDT 2009,@mycaricature The only bit that got me really was when he said Babs was a bad mum  I'm sure that hurts her even though she's laughing.,mycaricature bit got really said babs bad mum sure hurt even though laughing
0,Mon Apr 06 23:34:31 PDT 2009,I am not wanting to go to school tomorrow. ,wanting go school tomorrow
0,Mon Apr 06 23:34:32 PDT 2009,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org ,used term quot fail whale quot client pitch last night incomprehension corp twitter done much lower org
0,Mon Apr 06 23:34:34 PDT 2009,@rootbeerfloats8 You hate Billy now?! ,rootbeerfloats8 hate billy
0,Mon Apr 06 23:34:40 PDT 2009,On a 2-day work-week..fast-forward to Thursday please ,2 day work week fast forward thursday please
0,Mon Apr 06 23:34:40 PDT 2009,@snaprebelx omg i love that show. i would be so mad. i feel ur pain im sorry they spoiled it for u ,snaprebelx omg love show would mad feel ur pain im sorry spoiled u
0,Mon Apr 06 23:34:41 PDT 2009,Is it possible to die from coughing? It SUCKS being ill ,possible die coughing suck ill
0,Mon Apr 06 23:34:42 PDT 2009,cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood ,cant believe go way barnes work today instead 5minute walk st john wood
0,Mon Apr 06 23:34:49 PDT 2009,@paulieseow hahahahahah i can easily make ice milo but its just not the same ,paulieseow hahahahahah easily make ice milo
0,Mon Apr 06 23:34:53 PDT 2009,why do both of my best friends have to be shitty simultaneously?  Can u at least take turns hurting my feelings? jerks..    going 2 sleep.,best friend shitty simultaneously u least take turn hurting feeling jerk going 2 sleep
0,Mon Apr 06 23:34:50 PDT 2009,My #art is regressing... ,art regressing
0,Mon Apr 06 23:34:52 PDT 2009,@onlysweeter I don't know the dance. ,onlysweeter know dance
0,Mon Apr 06 23:34:56 PDT 2009,@laurwee_boo im ok I guess had a hard day ,laurwee boo im ok guess hard day
0,Mon Apr 06 23:35:06 PDT 2009,Jade is looking for a new home...  http://apps.facebook.com/dogbook/profile/view/4744827,jade looking new home
0,Mon Apr 06 23:35:09 PDT 2009,damnnn! i missed 11:11 ,damnnn missed 11 11
0,Mon Apr 06 23:35:10 PDT 2009,"@sarahprout tweetfinder hates me  and I was having trouble with background on twitter,what do you think?",sarahprout tweetfinder hate trouble background twitter think
0,Mon Apr 06 23:35:11 PDT 2009,@Twilighter4Life lol yeh ill be studying  stupid uni. only 2 more weeks and im on holidays! YAY! plus my birthday next week woot,twilighter4life lol yeh ill studying stupid uni 2 week im holiday yay plus birthday next week woot
0,Mon Apr 06 23:35:15 PDT 2009,"@transbay &quot;SFMTA Budget Proposal Hearing: tomorrow, April 7 at 2:00 pm (City Hall, Room 400). Sadly, I cannot attend.&quot; Me neither. ",transbay quot sfmta budget proposal hearing tomorrow april 7 2 00 pm city hall room 400 sadly attend quot neither
0,Mon Apr 06 23:35:22 PDT 2009,is afraid that her G.I. notes will not read themselves. ,afraid g note read
0,Mon Apr 06 23:35:28 PDT 2009,*Sigh* Rain??? Why did you decide to show up? Move away! You were not invited to the Tuesday-party  (this is not the start I hoped for),sigh rain decide show move away invited tuesday party start hoped
0,Mon Apr 06 23:35:28 PDT 2009,"_secretgarden_ I haven't gotten any porn spammers  I don't check my followers, but haven't had any tweets like that.",secretgarden gotten porn spammer check follower tweet like
0,Mon Apr 06 23:35:28 PDT 2009,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! ,somebody selling japan release first album e bay 25 damn thats classic worth
0,Mon Apr 06 23:35:34 PDT 2009,@charleneli Disqus now integrates conversations on many platforms. haven't heard abt JS-Kit ,charleneli disqus integrates conversation many platform heard abt j kit
0,Mon Apr 06 23:35:36 PDT 2009,and they advertising fake louis bags as 100% authentic on google  i'm pissed!,advertising fake louis bag 100 authentic google pissed
0,Mon Apr 06 23:35:44 PDT 2009,Can't sleep  dam naps lol... and its hot,sleep dam nap lol hot
0,Mon Apr 06 23:35:49 PDT 2009,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing. ,keep looking know read gon na hurt still look guess girl thing
0,Mon Apr 06 23:35:53 PDT 2009,"@henrygooden @oddchicken I went there about a month and a half ago, was still open then. Smelt really good, but I was getting sick ",henrygooden oddchicken went month half ago still open smelt really good getting sick
0,Mon Apr 06 23:35:54 PDT 2009,is ready to go to bed..long day tomorrow ,ready go bed long day tomorrow
0,Mon Apr 06 23:35:56 PDT 2009,job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job ,job searching fyi yahoo hot job suck im never going find job
0,Mon Apr 06 23:35:57 PDT 2009,"No electricity today, so no tweets. ",electricity today tweet
0,Mon Apr 06 23:36:04 PDT 2009,@big_think Can Zack tell me how to edit my Bio/Profile? Why create a login at a different co's site to get an answer from BT TechHelp? ,big think zack tell edit bio profile create login different co site get answer bt techhelp
0,Mon Apr 06 23:36:10 PDT 2009,"Morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while ",morning starving dying cuppa co doc fasting blood test little
0,Mon Apr 06 23:36:16 PDT 2009,Very tired this morning - no idea why! Great start to the day ,tired morning idea great start day
0,Mon Apr 06 23:36:20 PDT 2009,"Morning All, I'm back from my little break from the computer. back to work again today ",morning back little break computer back work today
0,Mon Apr 06 23:36:22 PDT 2009,At mobilityvic.org launch.  No grog  nice video from PWC though,mobilityvic org launch grog nice video pwc though
0,Mon Apr 06 23:36:22 PDT 2009,still no &quot;followers&quot;   please some1 inform me on how this works????,still quot follower quot please some1 inform work
0,Mon Apr 06 23:36:25 PDT 2009,misses him right now. i need a hug ,miss right need hug
0,Mon Apr 06 23:36:38 PDT 2009,Tried to get up earlier today........didn't work out ,tried get earlier today work
0,Mon Apr 06 23:36:53 PDT 2009,Omg revisions revisions revisions! I feel like I wasted an amazingly beautiful day today doing pointless work ,omg revision revision revision feel like wasted amazingly beautiful day today pointless work
0,Mon Apr 06 23:37:03 PDT 2009,Foot is out of commission  ouch! Running this morning did not help...not smart.,foot commission ouch running morning help smart
0,Mon Apr 06 23:37:08 PDT 2009,"About to shower, which I hope will wake me up at last. Oh, and the synth experiments yielded nothing last night ",shower hope wake last oh synth experiment yielded nothing last night
0,Mon Apr 06 23:37:08 PDT 2009,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum ,really bored really sleepy mad find custom lanyard maker wont make buy 1000000 minimum
0,Mon Apr 06 23:37:22 PDT 2009,@cmykevin ooh nice! but williams sonoma already got to me. ,cmykevin ooh nice williams sonoma already got
0,Mon Apr 06 23:37:23 PDT 2009,I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm...  http://twitpic.com/2y4bh,finally given malaysian restaurant waiting nasi lemak teh tarik mereka tak faham bm
0,Mon Apr 06 23:37:27 PDT 2009,Waitin 4 the theory test centre 2 open ,waitin 4 theory test centre 2 open
0,Mon Apr 06 23:37:29 PDT 2009,"got woken up this mornng at 7am - damn Lorry , van and car accident just outside on our main road also causing car alarms to go off.  ",got woken mornng 7am damn lorry van car accident outside main road also causing car alarm go
0,Mon Apr 06 23:37:32 PDT 2009,I think I need to get laid. Sad revolution I had earlier rofl ,think need get laid sad revolution earlier rofl
0,Mon Apr 06 23:37:32 PDT 2009,@ourcitylight that was so sudden!! ,ourcitylight sudden
0,Mon Apr 06 23:37:41 PDT 2009,Now i want Amanita  ...someone made me feel unliving.,want amanita someone made feel unliving
0,Mon Apr 06 23:37:43 PDT 2009,@lanaRISQUE hahahahhha!! hows your food poisening going? has it gone away? ,lanarisque hahahahhha hows food poisening going gone away
0,Mon Apr 06 23:37:47 PDT 2009,@MissxMarisa haven't heard from Hannah at all yet!! it's very disappointing ,missxmarisa heard hannah yet disappointing
0,Mon Apr 06 23:37:52 PDT 2009,@hutsoncap  everything alright?,hutsoncap everything alright
0,Mon Apr 06 23:38:03 PDT 2009,is procrastinating... i feel ill.. but don't want to go to bed.  ,procrastinating feel ill want go bed
0,Mon Apr 06 23:38:11 PDT 2009,@danielhalpin Gonna try and find a sports bar to watch that at... not got a chance though I don't think ,danielhalpin gon na try find sport bar watch got chance though think
0,Mon Apr 06 23:38:29 PDT 2009,wants to go home and watch The Hills ,want go home watch hill
0,Mon Apr 06 23:38:30 PDT 2009,@sarmar I guess I'm out of funny ,sarmar guess funny
0,Mon Apr 06 23:38:31 PDT 2009,@moethebeat aww moe! I was planning on leaving tomorrow evening  are you gonna be in town by chance?,moethebeat aww moe planning leaving tomorrow evening gon na town chance
0,Mon Apr 06 23:38:34 PDT 2009,"i wanna write, but i'm not cool enough to make up a storylineee. ",wan na write cool enough make storylineee
0,Mon Apr 06 23:38:37 PDT 2009,"@Gripping agreed! love the sound, but hates how everyone knows them ",gripping agreed love sound hate everyone know
0,Mon Apr 06 23:38:42 PDT 2009,@brendamew2 no art tomorrow.  and nice to see you've joined twitter!,brendamew2 art tomorrow nice see joined twitter
0,Mon Apr 06 23:38:42 PDT 2009,"Sigh, I think my PMS is making my mind totally over-analyse things and making me sad ",sigh think pm making mind totally analyse thing making sad
0,Mon Apr 06 23:38:45 PDT 2009,@doriantaylor I had one outside my patio. I named him Rex. Then the gardner took him down. RIP Rex ,doriantaylor one outside patio named rex gardner took rip rex
0,Mon Apr 06 23:38:53 PDT 2009,Ooops. Just ate a panini from W-mart cold that says it needed to be thoroughly cooked. It didn't taste raw. I die nao from f. poisoning? ,ooops ate panini w mart cold say needed thoroughly cooked taste raw die nao f poisoning
0,Mon Apr 06 23:38:57 PDT 2009,Good morning for a very rainy France  No gardening for me today.,good morning rainy france gardening today
0,Mon Apr 06 23:38:59 PDT 2009,"If ever there was a day for staying in bed, today is it ",ever day staying bed today
0,Mon Apr 06 23:39:02 PDT 2009,Got to take Cleo to the vets. Not sure what's wrong with her but she's feeling very sorry for herself. ,got take cleo vet sure wrong feeling sorry
0,Mon Apr 06 23:40:30 PDT 2009,"today is day 1 of my fast &amp; i feel i may break b4 i go 2 bed  i must hold out til the end of the wk! must stayed focused, wish me luck...",today day 1 fast amp feel may break b4 go 2 bed must hold til end wk must stayed focused wish luck
0,Mon Apr 06 23:40:31 PDT 2009,Extremely jealous... ,extremely jealous
0,Mon Apr 06 23:40:34 PDT 2009,@kimmyawesome Ohhhh that sucks  I love the summer set.,kimmyawesome ohhhh suck love summer set
0,Mon Apr 06 23:40:35 PDT 2009,@daydee tell it you forgot your password &amp; it will give you a new one. it's the only way I can prevent tons of spam ,daydee tell forgot password amp give new one way prevent ton spam
0,Mon Apr 06 23:40:36 PDT 2009,bedtime. wake up call at 7am ,bedtime wake call 7am
0,Mon Apr 06 23:40:37 PDT 2009,So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though ,glad made work extra hour paycheck still waiting one lost though
0,Mon Apr 06 23:40:43 PDT 2009,"Mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. Rushing back to get to the hospital ",mum taken hospital know wrong vomiting since yesterday rushing back get hospital
0,Mon Apr 06 23:40:47 PDT 2009,congested nose ,congested nose
0,Mon Apr 06 23:40:53 PDT 2009,Can't sleep. Need to talk to someone. ,sleep need talk someone
0,Mon Apr 06 23:40:54 PDT 2009,"@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls, they're THE CANCER that's killing /b/ ",penalba por favor decime ke estas involucrado en esa pagina nicatrolls cancer killing b
0,Mon Apr 06 23:41:05 PDT 2009,"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close ",cold tired write good twitter everyone obeying cop tonight total dissappointment close
0,Mon Apr 06 23:41:17 PDT 2009,Lifee Gets Worsee &amp;&amp; Worsee ,lifee get worsee amp amp worsee
0,Mon Apr 06 23:41:31 PDT 2009,@dnwallace - I am shuddering and shaking too ,dnwallace shuddering shaking
0,Mon Apr 06 23:41:39 PDT 2009,"Sorting brekkie for the kids then off to the horrible place called work, boohoo ",sorting brekkie kid horrible place called work boohoo
0,Mon Apr 06 23:41:47 PDT 2009,my condolences to natasha richardson's family ,condolence natasha richardson family
0,Mon Apr 06 23:41:47 PDT 2009,@LittleYellowJen what do don't think ily?? nawwww ,littleyellowjen think ily nawwww
